id,tower,code,path,tier,upgrade,medium_increment,medium_bare_path_total,cost_kind,historical_wiki_xp,role,effect,cost_source_url,effect_source_url,model_reference_url
alchemist_300,Alchemist,300,top,3,Berserker Brew,1400,2550,fixed_upgrade_price,,support,"Adds temporary damage, range, and attack-speed buffs for nearby towers.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-300.json
alchemist_400,Alchemist,400,top,4,Stronger Stimulant,2850,5400,fixed_upgrade_price,,support,Strengthens the brew buff.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-400.json
alchemist_500,Alchemist,500,top,5,Permanent Brew,48000,53400,fixed_upgrade_price,,support,Makes brew and acidic-mixture buffs persistent on affected towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-500.json
alchemist_010,Alchemist,010,middle,1,Stronger Acid,250,800,fixed_upgrade_price,,status,Improves acid damage over time.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-010.json
alchemist_020,Alchemist,020,middle,2,Perishing Potions,475,1275,fixed_upgrade_price,,status,"Improves anti-MOAB potion damage, removes eligible Fortified properties, and improves potion buffs.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-020.json
alchemist_030,Alchemist,030,middle,3,Unstable Concoction,2800,4075,fixed_upgrade_price,,splash,Marks MOAB-class targets so that destroying them causes an explosion.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-030.json
alchemist_040,Alchemist,040,middle,4,Transforming Tonic,4200,8275,fixed_upgrade_price,,rapid_fire,Adds an ability that temporarily transforms the Alchemist into a rapid-attacking monster.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-040.json
alchemist_050,Alchemist,050,middle,5,Total Transformation,45000,53275,fixed_upgrade_price,,rapid_fire,Adds the ability to transform nearby eligible towers into attacking monsters.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-050.json
alchemist_001,Alchemist,001,bottom,1,Faster Throwing,650,1200,fixed_upgrade_price,,status,Increases potion throwing speed.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-001.json
alchemist_002,Alchemist,002,bottom,2,Acid Pool,450,1650,fixed_upgrade_price,,status,Unused throws can leave damaging acid pools on the track.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-002.json
alchemist_003,Alchemist,003,bottom,3,Lead to Gold,1000,2650,fixed_upgrade_price,,economy,Destroys Lead targets for extra cash.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-003.json
alchemist_004,Alchemist,004,bottom,4,Rubber to Gold,2750,5400,fixed_upgrade_price,,economy,Marks targets to yield extra cash when popped; the exported description also specifies immunity removal.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-004.json
alchemist_005,Alchemist,005,bottom,5,Bloon Master Alchemist,40000,45400,fixed_upgrade_price,,tank_killer,"Can shrink eligible targets into Red Bloons, removing their remaining layers.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Alchemist/Alchemist-005.json
druid_100,Druid,100,top,1,Hard Thorns,350,750,fixed_upgrade_price,,basic_dps,Improves thorn pierce and allows thorns to damage additional Bloon types.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-100.json
druid_200,Druid,200,top,2,Heart of Thunder,850,1600,fixed_upgrade_price,,basic_dps,Adds chain lightning.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-200.json
druid_300,Druid,300,top,3,Druid of the Storm,1700,3300,fixed_upgrade_price,,slow,Adds a tornado attack that blows ordinary Bloons backward.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-300.json
druid_400,Druid,400,top,4,Ball Lightning,4500,7800,fixed_upgrade_price,,slow,Adds Camo detection and lightning balls that can freeze targets; improves chain lightning.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-400.json
druid_500,Druid,500,top,5,Superstorm,60000,67800,fixed_upgrade_price,,slow,Adds much stronger storm attacks with MOAB-class knockback.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-500.json
druid_010,Druid,010,middle,1,Thorn Swarm,250,650,fixed_upgrade_price,,basic_dps,Fires eight thorns per volley instead of five.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-010.json
druid_020,Druid,020,middle,2,Heart of Oak,350,1000,fixed_upgrade_price,,basic_dps,Removes Regrow and can gain pierce from lives gained after purchase.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-020.json
druid_030,Druid,030,middle,3,Druid of the Jungle,1050,2050,fixed_upgrade_price,,summoner,Adds a vine attack that destroys an ordinary Bloon and leaves thorns on the track.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-030.json
druid_040,Druid,040,middle,4,Jungle's Bounty,4900,6950,fixed_upgrade_price,,summoner,"Generates round-end cash and lives, with a nearby-Farm income bonus; adds the Vine Crush ability.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-040.json
druid_050,Druid,050,middle,5,Spirit of the Forest,35000,41950,fixed_upgrade_price,,summoner,Creates persistent damaging vines along the track and improves Vine Crush.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-050.json
druid_001,Druid,001,bottom,1,Druidic Reach,100,500,fixed_upgrade_price,,basic_dps,Increases attack range.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-001.json
druid_002,Druid,002,bottom,2,Heart of Vengeance,300,800,fixed_upgrade_price,,basic_dps,Increases attack speed and gains further speed from lives lost after purchase.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-002.json
druid_003,Druid,003,bottom,3,Druid of Wrath,600,1400,fixed_upgrade_price,,rapid_fire,Attack speed increases while the Druid keeps attacking during a round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-003.json
druid_004,Druid,004,bottom,4,Poplust,2350,3750,fixed_upgrade_price,,rapid_fire,Buffs nearby Druids' attack speed and pierce; several buffs can stack.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-004.json
druid_005,Druid,005,bottom,5,Avatar of Wrath,45000,48750,fixed_upgrade_price,,rapid_fire,Gains attack damage as the amount of Bloon health on the map increases.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Druid/Druid-005.json
mermonkey_100,Mermonkey,100,top,1,Trident Efficiency,150,450,fixed_upgrade_price,160,splash,Improves trident attack efficiency and speed.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-100.json
mermonkey_200,Mermonkey,200,top,2,Trident Swiftness,250,700,fixed_upgrade_price,580,splash,Improves trident speed and reach.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-200.json
mermonkey_300,Mermonkey,300,top,3,Abyss Dweller,1800,2500,fixed_upgrade_price,2800,support,Adds a tentacled creature attack and nearby pierce support.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-300.json
mermonkey_400,Mermonkey,400,top,4,Abyssal Warrior,4200,6700,fixed_upgrade_price,11000,support,Strengthens the creature attack and adds slowing ink.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-400.json
mermonkey_500,Mermonkey,500,top,5,Lord of the Abyss,23000,29700,fixed_upgrade_price,68000,support,Greatly strengthens the abyssal creature and the pierce buff granted to nearby towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-500.json
mermonkey_010,Mermonkey,010,middle,1,Sharper Prongs,200,500,fixed_upgrade_price,150,splash,Improves trident damage and pierce.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-010.json
mermonkey_020,Mermonkey,020,middle,2,Tidal Chill,225,725,fixed_upgrade_price,700,splash,Adds freezing to trident attacks.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-020.json
mermonkey_030,Mermonkey,030,middle,3,Riptide Champion,2000,2725,fixed_upgrade_price,2500,status,Tridents become stronger as they travel.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-030.json
mermonkey_040,Mermonkey,040,middle,4,Arctic Knight,8000,10725,fixed_upgrade_price,16000,status,Adds an Ice Jet ability with bouncing ice projectiles and improves cold attacks.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-040.json
mermonkey_050,Mermonkey,050,middle,5,Popseidon,52000,62725,fixed_upgrade_price,70000,status,Greatly strengthens the cold-attack path and Ice Jet.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-050.json
mermonkey_001,Mermonkey,001,bottom,1,Echosense Precision,200,500,fixed_upgrade_price,150,splash,Adds Camo detection and homing accuracy.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-001.json
mermonkey_002,Mermonkey,002,bottom,2,Echosense Network,280,780,fixed_upgrade_price,670,splash,"Adds a range benefit from other Mermonkeys, subject to a stack limit.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-002.json
mermonkey_003,Mermonkey,003,bottom,3,Alluring Melody,2000,2780,fixed_upgrade_price,3000,slow,Adds a song that diverts ordinary Bloons; it can remove Camo and trigger damage-over-time effects.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-003.json
mermonkey_004,Mermonkey,004,bottom,4,Symphonic Resonance,7600,10380,fixed_upgrade_price,14500,slow,"Improves the song, affects eligible MOAB-class targets, and allows a selected lure position.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-004.json
mermonkey_005,Mermonkey,005,bottom,5,The Final Harmonic,25000,35380,fixed_upgrade_price,52000,slow,Improves the song and its targeting range and adds Hero and Magic-tower support.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Mermonkey/Mermonkey-005.json
skywarden_100,Skywarden,100,top,1,Aerial Attunement,110,315,fixed_upgrade_price,,basic_dps,Increases its range and grants a stackable range buff to nearby towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-100.json
skywarden_200,Skywarden,200,top,2,Zephyr Sense,215,530,fixed_upgrade_price,,basic_dps,"Adds Camo detection and a long-range stance with slower, more accurate attacks.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-200.json
skywarden_300,Skywarden,300,top,3,Wind Weaver,1650,2180,fixed_upgrade_price,,slow,"Adds a hit sequence with knockback, secondary arrows, and a pull effect.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-300.json
skywarden_400,Skywarden,400,top,4,Galesage,3300,5480,fixed_upgrade_price,,rapid_fire,Adds rapid arrow volleys and disables Camo within its area.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-400.json
skywarden_500,Skywarden,500,top,5,Farwind Seer,19000,24480,fixed_upgrade_price,,sniper,Increases damage according to the distance traveled by the attack.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-500.json
skywarden_010,Skywarden,010,middle,1,Storm's Pulse,175,380,fixed_upgrade_price,,basic_dps,Increases arrow speed and the attack-speed bonus from consecutive hits.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-010.json
skywarden_020,Skywarden,020,middle,2,Thundering Arc,275,655,fixed_upgrade_price,,basic_dps,Adds an explosion whose radius grows with travel distance; permits firing over obstacles and aiming at the ground.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-020.json
skywarden_030,Skywarden,030,middle,3,Galvanic Conduit,1800,2455,fixed_upgrade_price,,status,"Charges a target to interact with Energy, Plasma, Sharp, and Shatter attacks; the sequence adds chain lightning and a damaging stun.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-030.json
skywarden_040,Skywarden,040,middle,4,Thunder's Decree,2000,4455,fixed_upgrade_price,,support,"Improves stunning and adds Thunder Charge, which temporarily improves nearby towers' projectiles.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-040.json
skywarden_050,Skywarden,050,middle,5,Stormwrath Archon,35000,39455,fixed_upgrade_price,,support,Creates electrical conduits that react to attacks; Thunder Charge links them with lightning.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-050.json
skywarden_001,Skywarden,001,bottom,1,Shatterpoint,150,355,fixed_upgrade_price,,basic_dps,Improves pierce and accuracy and can shatter weak frozen targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-001.json
skywarden_002,Skywarden,002,bottom,2,Icebore,250,605,fixed_upgrade_price,,basic_dps,Adds pierce and damage against frozen targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-002.json
skywarden_003,Skywarden,003,bottom,3,Coldchain,1500,2105,fixed_upgrade_price,,status,Adds a hit sequence that slows the target and nearby Bloons and produces freezing fragments.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-003.json
skywarden_004,Skywarden,004,bottom,4,Frozen Verdict,3900,6005,fixed_upgrade_price,,status,Destroyed frozen targets leave track remnants that slow enemies and later explode.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-004.json
skywarden_005,Skywarden,005,bottom,5,Winter's Mercy,20000,26005,fixed_upgrade_price,,status,Gains damage from frozen and shattered targets; frozen MOAB-class targets can produce ice explosions.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/Skywarden/Skywarden-005.json
banana_farm_100,Banana Farm,100,top,1,Increased Production,500,1750,fixed_upgrade_price,,economy,Produces two additional banana bunches per round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-100.json
banana_farm_200,Banana Farm,200,top,2,Greater Production,600,2350,fixed_upgrade_price,,economy,Produces another two banana bunches per round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-200.json
banana_farm_300,Banana Farm,300,top,3,Banana Plantation,3000,5350,fixed_upgrade_price,,economy,Raises production to sixteen banana bunches per round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-300.json
banana_farm_400,Banana Farm,400,top,4,Banana Research Facility,19000,24350,fixed_upgrade_price,,economy,Produces five higher-value banana crates per round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-400.json
banana_farm_500,Banana Farm,500,top,5,Banana Central,115000,139350,fixed_upgrade_price,,economy,Greatly increases its own income and improves Banana Research Facilities.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-500.json
banana_farm_010,Banana Farm,010,middle,1,Long Life Bananas,300,1550,fixed_upgrade_price,,economy,Increases the time available to collect bananas.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-010.json
banana_farm_020,Banana Farm,020,middle,2,Valuable Bananas,800,2350,fixed_upgrade_price,,economy,Raises the cash value of produced bananas.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-020.json
banana_farm_030,Banana Farm,030,middle,3,Monkey Bank,3650,6000,fixed_upgrade_price,,economy,Stores income in a bank account and adds interest each round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-030.json
